Scenario,Response,Mean,Median,Minimum,Maximum,HalfWidth,Mean Confidence Interval Start,Mean Confidence Interval End,Upper Percentile,Upper Percentile Confidence Interval Start,Upper Percentile Confidence Interval End,Lower Percentile,Lower Percentile Confidence Interval Start,Lower Percentile Confidence Interval End
034,OffUtilization,0.572069169175662,0.571589042673818,0.562383113244588,0.583660842768599,0.00909449558929403,0.562974673586368,0.581163664764956,0.581003010691294,NaN,NaN,0.564291978878728,NaN,NaN
034,EveningUtilization,0.347176097676493,0.349583131016828,0.340374951877265,0.351577886006219,0.00445792712110876,0.342718170555385,0.351634024797602,0.349925315329002,NaN,NaN,0.343872611312083,NaN,NaN
034,MorningUtilization,0.138873767228202,0.140806459518643,0.130042886592409,0.145430442187972,0.00586336289213837,0.133010404336064,0.14473713012034,0.143326239319707,NaN,NaN,0.135584052139119,NaN,NaN
034,AvgPassTime,0.500598700182537,0.50060179851454,0.500589271241275,0.500606002179774,7.54759916427462E-06,0.500591152583373,0.500606247781702,0.500604676598921,NaN,NaN,0.500590385470976,NaN,NaN
035,OffUtilization,0.571382196058693,0.577863730618822,0.557755224852569,0.583329440856362,0.0103016568044888,0.561080539254204,0.581683852863182,0.578089051670787,NaN,NaN,0.565598012044921,NaN,NaN
035,EveningUtilization,0.352015180438014,0.354553275336059,0.344279111064512,0.36015396707001,0.00645233905116079,0.345562841386853,0.358467519489175,0.355835186659035,NaN,NaN,0.345554457680014,NaN,NaN
035,MorningUtilization,0.139315718015856,0.141024021784313,0.129811262940677,0.14894669215822,0.00754152382304992,0.131774194192807,0.146857241838906,0.14558182076462,NaN,NaN,0.135118718011442,NaN,NaN
035,AvgPassTime,0.500328531830689,0.500329004172874,0.500324540666405,0.500334421810491,3.6686909446288E-06,0.500324863139744,0.500332200521634,0.500329893075847,NaN,NaN,0.50032582215233,NaN,NaN
036,OffUtilization,0.576464985272785,0.578139879468647,0.564011730241494,0.585296092208184,0.00808616095140701,0.568378824321378,0.584551146224192,0.583186990754821,NaN,NaN,0.572612030306709,NaN,NaN
036,EveningUtilization,0.348604859237268,0.347239053993851,0.335086878510946,0.366558300538487,0.0146167747221106,0.333988084515157,0.363221633959378,0.364734938553142,NaN,NaN,0.335985059819686,NaN,NaN
036,MorningUtilization,0.143021006172504,0.142934582582584,0.140008129361508,0.146958618016703,0.00241833485119412,0.14060267132131,0.145439341023699,0.143748437769326,NaN,NaN,0.141923188097189,NaN,NaN
036,AvgPassTime,0.500509736094111,0.500511596713415,0.500493669400031,0.500522560323021,9.84073895277302E-06,0.500499895355158,0.500519576833064,0.500512416152034,NaN,NaN,0.500507439715981,NaN,NaN
037,OffUtilization,0.577661711713932,0.580108120992544,0.571748293680595,0.583136552101692,0.00484166739773634,0.572820044316196,0.582503379111669,0.581676469520196,NaN,NaN,0.573872555353605,NaN,NaN
037,EveningUtilization,0.343983759016385,0.341759958838953,0.337030819668589,0.355444675234266,0.00710474766598715,0.336879011350398,0.351088506682372,0.348549832837496,NaN,NaN,0.340293001532588,NaN,NaN
037,MorningUtilization,0.138857424313304,0.140251311006464,0.134107002224157,0.141844684880851,0.00302424846029648,0.135833175853008,0.141881672773601,0.141229086426609,NaN,NaN,0.137383356963498,NaN,NaN
037,AvgPassTime,0.500356100728915,0.500357010368587,0.500353044640782,0.500358471507462,2.19565106487306E-06,0.50035390507785,0.50035829637998,0.500357621976052,NaN,NaN,0.50035416624416,NaN,NaN
038,OffUtilization,0.576027625095526,0.577524528958832,0.565698088433469,0.583198878060225,0.00675808774646008,0.569269537349066,0.582785712841986,0.581934984818983,NaN,NaN,0.572678763916603,NaN,NaN
038,EveningUtilization,0.345786542300505,0.348668489343435,0.337558141320067,0.351188988084626,0.00623626966142795,0.339550272639077,0.352022811961933,0.350449213340461,NaN,NaN,0.339043320176981,NaN,NaN
038,MorningUtilization,0.143021006172504,0.142934582582584,0.140008129361508,0.146958618016703,0.00241833485119412,0.14060267132131,0.145439341023699,0.143748437769326,NaN,NaN,0.141923188097189,NaN,NaN
038,AvgPassTime,0.500659183691544,0.500661659330972,0.500644325827885,0.500669050817341,8.75224600996193E-06,0.500650431445534,0.500667935937554,0.500663766975105,NaN,NaN,0.500657781584155,NaN,NaN
039,OffUtilization,0.575299189955713,0.573954348284121,0.558044398020178,0.60387080806844,0.017894003379962,0.557405186575751,0.593193193335675,0.586198802751796,NaN,NaN,0.5642570047651,NaN,NaN
039,EveningUtilization,0.35121897871627,0.353239560291892,0.344539076518853,0.357503072190379,0.00525521735256256,0.345963761363708,0.356474196068833,0.355328256729095,NaN,NaN,0.346969378951924,NaN,NaN
039,MorningUtilization,0.136863701868203,0.137368201494675,0.128332144337828,0.142559381667161,0.00519052653262082,0.131673175335582,0.142054228400824,0.140755212208708,NaN,NaN,0.135618869499796,NaN,NaN
039,AvgPassTime,0.500234854070406,0.50023564354277,0.500229482056186,0.500240279777612,4.03687126599533E-06,0.50023081719914,0.500238890941672,0.50023702989181,NaN,NaN,0.500231648955974,NaN,NaN
040,OffUtilization,0.57042839309287,0.571387965486408,0.551591073877633,0.591767523233823,0.0173418012818295,0.553086591811041,0.5877701943747,0.5883290206767,NaN,NaN,0.558136389344908,NaN,NaN
040,EveningUtilization,0.346552310772934,0.349526163893181,0.333384328977526,0.357198961589295,0.00938474789552387,0.337167562877411,0.355937058668458,0.35323358456179,NaN,NaN,0.338859260320333,NaN,NaN
040,MorningUtilization,0.140136211784356,0.138456290819816,0.133184448201495,0.149771123894627,0.00706583177477809,0.133070380009578,0.147202043559134,0.147182434280645,NaN,NaN,0.135580082376768,NaN,NaN
040,AvgPassTime,0.50016516740929,0.500164955356949,0.500159992720078,0.500170870620965,4.04499291387192E-06,0.500161122416377,0.500169212402204,0.500167853184772,NaN,NaN,0.500162403258944,NaN,NaN
041,OffUtilization,0.574043018845307,0.579163398896597,0.564864985886403,0.58131386310577,0.00767583093118288,0.566367187914124,0.58171884977649,0.581115054934255,NaN,NaN,0.568133072626224,NaN,NaN
041,EveningUtilization,0.348415474242536,0.34881961861514,0.341896274796887,0.352039355352995,0.00383528586507194,0.344580188377464,0.352250760107608,0.351677928630298,NaN,NaN,0.347923602522454,NaN,NaN
041,MorningUtilization,0.138481976113418,0.135932877631852,0.126095490782109,0.158529148396489,0.0123380628064732,0.126143913306944,0.150820038919891,0.14520457770235,NaN,NaN,0.129932013878108,NaN,NaN
041,AvgPassTime,0.500469905468716,0.500470080126162,0.500461756341895,0.500478359538792,5.76293963183524E-06,0.500464142529084,0.500475668408347,0.500472380191616,NaN,NaN,0.500467348125836,NaN,NaN
042,OffUtilization,0.574945929372111,0.573572461653126,0.567125753552854,0.583748646127554,0.00710788465613199,0.567838044715979,0.582053814028243,0.58273446276953,NaN,NaN,0.57063729360959,NaN,NaN
042,EveningUtilization,0.345191390767268,0.348065519701595,0.338027555501716,0.349989510024514,0.00514452606414071,0.340046864703128,0.350335916831409,0.349975200018236,NaN,NaN,0.341985730029789,NaN,NaN
042,MorningUtilization,0.133201819714483,0.133818489317575,0.125561532607066,0.146133871340394,0.0078701141438924,0.12533170557059,0.141071933858375,0.13640857634782,NaN,NaN,0.127361066177952,NaN,NaN
042,AvgPassTime,0.500495567079405,0.500495648986612,0.500491113580371,0.500503654334566,4.75382271959143E-06,0.500490813256685,0.500500320902124,0.500496468830306,NaN,NaN,0.500491548336286,NaN,NaN
043,OffUtilization,0.56989845568193,0.571130547027218,0.556116870816401,0.583764360597189,0.0105795521057955,0.559318903576134,0.580478007787726,0.576470243768505,NaN,NaN,0.560955745397579,NaN,NaN
043,EveningUtilization,0.353277429718403,0.352988348008008,0.344612442604611,0.364501725196661,0.00775733021036554,0.345520099508037,0.361034759928768,0.358959836199979,NaN,NaN,0.347294842756209,NaN,NaN
043,MorningUtilization,0.143267554068241,0.143633822948025,0.138172923541088,0.147657191411679,0.00319718192301583,0.140070372145225,0.146464735991257,0.144194266485501,NaN,NaN,0.142935221496819,NaN,NaN
043,AvgPassTime,0.500261286737618,0.500261916522081,0.500256833056716,0.500265408115795,3.32485313394871E-06,0.500257961884484,0.500264611590752,0.500263688818651,NaN,NaN,0.500258606430266,NaN,NaN
044,OffUtilization,0.573031876680616,0.576254232506466,0.564977498729142,0.582683994071354,0.00827057230691888,0.564761304373697,0.581302448987535,0.580859895857725,NaN,NaN,0.566090442728867,NaN,NaN
044,EveningUtilization,0.349603957714994,0.350646936471657,0.342452639318988,0.353543635323088,0.00412962008497372,0.34547433763002,0.353733577799968,0.352348034207427,NaN,NaN,0.348327913037965,NaN,NaN
044,MorningUtilization,0.146899528953437,0.149797198889721,0.135747155687534,0.155436462516653,0.00782542853669373,0.139074100416743,0.15472495749013,0.151808615806419,NaN,NaN,0.140138327104685,NaN,NaN
044,AvgPassTime,0.500493994608533,0.500495507560447,0.500489659635403,0.500497670939335,3.4240504413925E-06,0.500490570558092,0.500497418658975,0.500496095002278,NaN,NaN,0.500490299454462,NaN,NaN
045,OffUtilization,0.570377824732735,0.574100197771842,0.561222382058728,0.57846523283424,0.00791028172410642,0.562467543008629,0.578288106456842,0.576784294109396,NaN,NaN,0.561442177756232,NaN,NaN
045,EveningUtilization,0.350156340295335,0.351266089211187,0.344813372518058,0.357429546229907,0.00478148835004173,0.345374851945293,0.354937828645377,0.352581053199294,NaN,NaN,0.347053780730436,NaN,NaN
045,MorningUtilization,0.135132378976253,0.136096587485137,0.130460702542438,0.140318108728548,0.00428524224128181,0.130847136734971,0.139417621217535,0.139305648450851,NaN,NaN,0.131912517706519,NaN,NaN
045,AvgPassTime,0.500587571651534,0.50058960284984,0.50057893977617,0.500596817351725,6.50482097125295E-06,0.500581066830563,0.500594076472505,0.500590779514787,NaN,NaN,0.50058414433976,NaN,NaN
046,OffUtilization,0.575323229121416,0.577666585701425,0.565024443797914,0.588154915596242,0.00924637548587662,0.566076853635539,0.584569604607293,0.581983702457624,NaN,NaN,0.568881464030164,NaN,NaN
046,EveningUtilization,0.348768758655401,0.353047449834111,0.338553415860059,0.356295860430008,0.00698949479079936,0.341779263864601,0.3557582534462,0.353371950716064,NaN,NaN,0.344663405325163,NaN,NaN
046,MorningUtilization,0.146899528953437,0.149797198889721,0.135747155687534,0.155436462516653,0.00782542853669373,0.139074100416743,0.15472495749013,0.151808615806419,NaN,NaN,0.140138327104685,NaN,NaN
046,AvgPassTime,0.500397903642373,0.500399165686651,0.500392110344803,0.500404898809315,4.5905214264195E-06,0.500393313120946,0.500402494163799,0.500399445160097,NaN,NaN,0.500395141020139,NaN,NaN
047,OffUtilization,0.57078516031641,0.57522778826958,0.557755224852569,0.583399238606441,0.00986144155117992,0.56092371876523,0.58064660186759,0.577072981816249,NaN,NaN,0.565598012044921,NaN,NaN
047,EveningUtilization,0.349061129993083,0.349212769809433,0.342528352951337,0.359608013465552,0.00673612658502254,0.34232500340806,0.355797256578105,0.35228646984147,NaN,NaN,0.342693069258818,NaN,NaN
047,MorningUtilization,0.139315718015856,0.141024021784313,0.129811262940677,0.14894669215822,0.00754152382304992,0.131774194192807,0.146857241838906,0.14558182076462,NaN,NaN,0.135118718011442,NaN,NaN
047,AvgPassTime,0.500429951504416,0.500433554800291,0.50041990197392,0.500436802712386,7.22356407971213E-06,0.500422727940336,0.500437175068496,0.500435065919821,NaN,NaN,0.500423037532314,NaN,NaN
048,OffUtilization,0.569762546449358,0.575648607063329,0.558801178736556,0.577507038656248,0.00859378780455209,0.561168758644806,0.57835633425391,0.576784294109396,NaN,NaN,0.561442177756232,NaN,NaN
048,EveningUtilization,0.346151771735889,0.346239263654609,0.340659803879747,0.35422754212804,0.00535304276586827,0.340798728970021,0.351504814501757,0.349746422138632,NaN,NaN,0.341991066456896,NaN,NaN
048,MorningUtilization,0.135132378976253,0.136096587485137,0.130460702542438,0.140318108728548,0.00428524224128181,0.130847136734971,0.139417621217535,0.139305648450851,NaN,NaN,0.131912517706519,NaN,NaN
048,AvgPassTime,0.500536707794118,0.500539647215731,0.500526968641972,0.500544567824003,7.43830447825021E-06,0.50052926948964,0.500544146098596,0.500541666812399,NaN,NaN,0.500529054253955,NaN,NaN
049,OffUtilization,0.570620088177334,0.573802706571424,0.551591073877633,0.590502952655593,0.0170720911275479,0.553547997049787,0.587692179304882,0.5883290206767,NaN,NaN,0.558136389344908,NaN,NaN
049,EveningUtilization,0.351279429270285,0.352134658934153,0.344757645682697,0.362617939679691,0.00679437035241884,0.344485058917866,0.358073799622704,0.353369337369018,NaN,NaN,0.346134116727129,NaN,NaN
049,MorningUtilization,0.140136211784356,0.138456290819816,0.133184448201495,0.149771123894627,0.00706583177477809,0.133070380009578,0.147202043559134,0.147182434280645,NaN,NaN,0.135580082376768,NaN,NaN
049,AvgPassTime,0.500266030098595,0.500266861170204,0.500259627585762,0.500271523174033,4.32184638452212E-06,0.500261708252211,0.50027035194498,0.50026892977732,NaN,NaN,0.500264105690967,NaN,NaN
050,OffUtilization,0.577491227800163,0.5766127787139,0.570575919555537,0.58376823356261,0.00529363320041617,0.572197594599747,0.58278486100058,0.582911583452546,NaN,NaN,0.574493369189043,NaN,NaN
050,EveningUtilization,0.349036878370212,0.34767669852486,0.34221743291295,0.355666108361552,0.00516479869378393,0.343872079676429,0.354201677063996,0.353871087441617,NaN,NaN,0.347352746738268,NaN,NaN
050,MorningUtilization,0.138857424313304,0.140251311006464,0.134107002224157,0.141844684880851,0.00302424846029648,0.135833175853008,0.141881672773601,0.141229086426609,NaN,NaN,0.137383356963498,NaN,NaN
050,AvgPassTime,0.500507418961993,0.500510059682805,0.500501104169533,0.500512436495636,4.97869170957466E-06,0.500502440270283,0.500512397653702,0.500510967153668,NaN,NaN,0.50050215185342,NaN,NaN
051,OffUtilization,0.577887935434626,0.578131116334991,0.569764386628675,0.584223635950847,0.00564745422920928,0.572240481205417,0.583535389663836,0.583240383815728,NaN,NaN,0.574830628742161,NaN,NaN
051,EveningUtilization,0.349778751876397,0.351935542682232,0.340799425900436,0.361118152945682,0.00819691479051419,0.341581837085882,0.357975666666911,0.355696697977746,NaN,NaN,0.343662542458009,NaN,NaN
051,MorningUtilization,0.138117565314751,0.137466330333533,0.13078349973233,0.147136584814456,0.00580287332988323,0.132314691984868,0.143920438644634,0.140851147758113,NaN,NaN,0.135071152049584,NaN,NaN
051,AvgPassTime,0.500540498078114,0.50054110941207,0.500534945956594,0.500545245764698,3.6851747614496E-06,0.500536812903352,0.500544183252875,0.500542838330817,NaN,NaN,0.500539186163539,NaN,NaN
052,OffUtilization,0.572482262987829,0.570421362386024,0.555812719610316,0.589025120802963,0.0117992071973211,0.560683055790508,0.584281470185151,0.58024484580043,NaN,NaN,0.56932218144607,NaN,NaN
052,EveningUtilization,0.350177206487497,0.348551951769575,0.341870873996192,0.363876044478238,0.00841994763533818,0.341757258852159,0.358597154122835,0.354760863641101,NaN,NaN,0.344186632982675,NaN,NaN
052,MorningUtilization,0.138955342082526,0.14287599520932,0.130432678201841,0.144804083393971,0.00623036192287901,0.132724980159647,0.145185704005405,0.144225019949291,NaN,NaN,0.134122597337493,NaN,NaN
052,AvgPassTime,0.500481405455272,0.500482931251468,0.500469332331757,0.500490810178342,7.40211157265694E-06,0.5004740033437,0.500488807566845,0.500483729623923,NaN,NaN,0.500479077455181,NaN,NaN
053,OffUtilization,0.568648869280374,0.569862496740118,0.556116870816401,0.581727635648215,0.00882354207687121,0.559825327203503,0.577472411357245,0.570952966484687,NaN,NaN,0.564358150787458,NaN,NaN
053,EveningUtilization,0.350614130487138,0.353130699520344,0.344165946715157,0.360333885847124,0.00647647101242236,0.344137659474716,0.35709060149956,0.353326260993422,NaN,NaN,0.344864126874393,NaN,NaN
053,MorningUtilization,0.143267554068241,0.143633822948025,0.138172923541088,0.147657191411679,0.00319718192301583,0.140070372145225,0.146464735991257,0.144194266485501,NaN,NaN,0.142935221496819,NaN,NaN
053,AvgPassTime,0.500458480268413,0.500461384551963,0.500448099561781,0.500464108794424,5.92757705123477E-06,0.500452552691362,0.500464407845465,0.500461629419217,NaN,NaN,0.500457185733558,NaN,NaN
054,OffUtilization,0.568838923708688,0.57148601069886,0.562050617740325,0.572335600440971,0.00435199405710343,0.564486929651584,0.573190917765791,0.571848829064855,NaN,NaN,0.565560109427963,NaN,NaN
054,EveningUtilization,0.34961041794057,0.350275205971154,0.346289599803783,0.352036034589019,0.00230486260973407,0.347305555330836,0.351915280550304,0.351676918879767,NaN,NaN,0.348059473436774,NaN,NaN
054,MorningUtilization,0.139140435423089,0.140758888176307,0.133608468510397,0.143048805792312,0.00423442696060703,0.134906008462482,0.143374862383696,0.14276135195728,NaN,NaN,0.134760338413725,NaN,NaN
054,AvgPassTime,0.500398080795414,0.500399088730031,0.500391823820684,0.500402443186025,3.82398704143348E-06,0.500394256808372,0.500401904782455,0.500400482459814,NaN,NaN,0.500396966279103,NaN,NaN
055,OffUtilization,0.571148865234909,0.576952154076014,0.557755224852569,0.583857102311003,0.0101830956251619,0.560965769609747,0.581331960860071,0.577072981816249,NaN,NaN,0.565598012044921,NaN,NaN
055,EveningUtilization,0.349627043315153,0.354601044352927,0.340086536570707,0.35804567927468,0.0084084975172037,0.341218545797949,0.358035540832357,0.357354191259526,NaN,NaN,0.341900361286825,NaN,NaN
055,MorningUtilization,0.139315718015856,0.141024021784313,0.129811262940677,0.14894669215822,0.00754152382304992,0.131774194192807,0.146857241838906,0.14558182076462,NaN,NaN,0.135118718011442,NaN,NaN
055,AvgPassTime,0.500377748412752,0.500377530346028,0.500367365342002,0.500384942845715,6.51054489191844E-06,0.50037123786786,0.500384258957643,0.500383234722439,NaN,NaN,0.500376209188999,NaN,NaN
056,OffUtilization,0.573592194736756,0.565469777844645,0.561375406143311,0.597764782160325,0.0160598597667306,0.557532334970026,0.589652054503487,0.587935345519356,NaN,NaN,0.5642570047651,NaN,NaN
056,EveningUtilization,0.349216584154567,0.351407136085753,0.339994913528497,0.359371578363548,0.00762520679193854,0.341591377362629,0.356841790946506,0.354797923336757,NaN,NaN,0.343893134453669,NaN,NaN
056,MorningUtilization,0.136863701868203,0.137368201494675,0.128332144337828,0.142559381667161,0.00519052653262082,0.131673175335582,0.142054228400824,0.140755212208708,NaN,NaN,0.135618869499796,NaN,NaN
056,AvgPassTime,0.50033373130454,0.50033501434793,0.500326956383413,0.500339882669898,4.88855808710096E-06,0.500328842746453,0.500338619862627,0.500337180494607,NaN,NaN,0.500330506563567,NaN,NaN
057,OffUtilization,0.571666283399733,0.571528568033205,0.568738271880296,0.57754492746975,0.00332734684852118,0.568338936551212,0.574993630248254,0.572446238720957,NaN,NaN,0.56973948138685,NaN,NaN
057,EveningUtilization,0.343688379995134,0.342812247321812,0.335903128611545,0.356020963222708,0.00846118700000044,0.335227192995134,0.352149566995135,0.350746813204799,NaN,NaN,0.336897365123129,NaN,NaN
057,MorningUtilization,0.140689115612114,0.140607769385683,0.135810738785429,0.144877454064542,0.00377823334925227,0.136910882262862,0.144467348961366,0.144798892528565,NaN,NaN,0.138320649245243,NaN,NaN
057,AvgPassTime,0.50046414701789,0.500465176401937,0.500460531873541,0.500468382281418,3.00176792535784E-06,0.500461145249964,0.500467148785815,0.500465365419835,NaN,NaN,0.500461441883912,NaN,NaN
058,OffUtilization,0.571931330856215,0.57153565499038,0.570269028857215,0.576248261199487,0.00230469063276381,0.569626640223451,0.574236021488979,0.57190817921812,NaN,NaN,0.570653239358176,NaN,NaN
058,EveningUtilization,0.345052633199752,0.34515530759803,0.338939032775312,0.350854933843286,0.0044267056674089,0.340625927532343,0.349479338867161,0.348440359308428,NaN,NaN,0.342640650348716,NaN,NaN
058,MorningUtilization,0.140689115612114,0.140607769385683,0.135810738785429,0.144877454064542,0.00377823334925227,0.136910882262862,0.144467348961366,0.144798892528565,NaN,NaN,0.138320649245243,NaN,NaN
058,AvgPassTime,0.500614478450657,0.500614847782984,0.500611243304339,0.500615770641364,1.75443109396464E-06,0.500612724019563,0.500616232881751,0.500615758700391,NaN,NaN,0.500614537453186,NaN,NaN
059,OffUtilization,0.574031258984505,0.577666585701425,0.564592777194169,0.583196888328037,0.00811927631958107,0.565911982664924,0.582150535304087,0.581166353252414,NaN,NaN,0.566928441924272,NaN,NaN
059,EveningUtilization,0.345269825262805,0.349973457012963,0.334479687010406,0.353325146838373,0.00793200794787302,0.337337817314932,0.353201833210678,0.35194535233014,NaN,NaN,0.340642389493683,NaN,NaN
059,MorningUtilization,0.146899528953437,0.149797198889721,0.135747155687534,0.155436462516653,0.00782542853669373,0.139074100416743,0.15472495749013,0.151808615806419,NaN,NaN,0.140138327104685,NaN,NaN
059,AvgPassTime,0.500345151992758,0.500346979785211,0.500334948150134,0.500351314764227,5.92283569670429E-06,0.500339229157061,0.500351074828455,0.500348596843716,NaN,NaN,0.500343778617664,NaN,NaN
060,OffUtilization,0.573449515755392,0.575925720005572,0.560173308166577,0.586630863389545,0.0100021715937614,0.56344734416163,0.583451687349153,0.580588773897324,NaN,NaN,0.567787834446716,NaN,NaN
060,EveningUtilization,0.347858969492097,0.350048580465473,0.335458637094909,0.363119905649675,0.0110294306995148,0.336829538792582,0.358888400191612,0.356228486845284,NaN,NaN,0.340622409073656,NaN,NaN
060,MorningUtilization,0.139925811257065,0.13978721449534,0.13098853234593,0.147794160690185,0.00635896584368542,0.13356684541338,0.146284777100751,0.145122866597632,NaN,NaN,0.136093904439808,NaN,NaN
060,AvgPassTime,0.500315291076039,0.500315461988124,0.500308302743227,0.500326169957844,6.36841541541502E-06,0.500308922660624,0.500321659491455,0.500316530289485,NaN,NaN,0.500311844382136,NaN,NaN
061,OffUtilization,0.569168396743549,0.572524461135969,0.559537880194365,0.577114256051793,0.00700258768133786,0.562165809062211,0.576170984424887,0.573683964969295,NaN,NaN,0.56325737438398,NaN,NaN
061,EveningUtilization,0.346583442685238,0.346770863419173,0.341950868717476,0.353780366848834,0.00543319353095918,0.341150249154279,0.352016636216197,0.351866746906556,NaN,NaN,0.342070914397089,NaN,NaN
061,MorningUtilization,0.139729749275927,0.141264297072693,0.130706633747735,0.144146602681711,0.0048912621180288,0.134838487157898,0.144621011393956,0.141918174044137,NaN,NaN,0.139923465990666,NaN,NaN
061,AvgPassTime,0.500506953094479,0.500505631390869,0.500500729893349,0.500516075726729,6.18150984062924E-06,0.500500771584638,0.500513134604319,0.500512078035018,NaN,NaN,0.500502895584822,NaN,NaN
062,OffUtilization,0.571735042219596,0.574717929902069,0.560173308166577,0.581171932567487,0.00785726802711474,0.563877774192481,0.57959231024671,0.577022736575099,NaN,NaN,0.567733751479725,NaN,NaN
062,EveningUtilization,0.347771623078143,0.348512014793768,0.33834108533994,0.359104550134454,0.00862477349751285,0.33914684958063,0.356396396575656,0.355432433649127,NaN,NaN,0.34062993475456,NaN,NaN
062,MorningUtilization,0.139925811257065,0.13978721449534,0.13098853234593,0.147794160690185,0.00635896584368542,0.13356684541338,0.146284777100751,0.145122866597632,NaN,NaN,0.136093904439808,NaN,NaN
062,AvgPassTime,0.500414186146118,0.50041764883809,0.500406300237884,0.500422587191814,7.14030679836768E-06,0.50040704583932,0.500421326452917,0.500420016884914,NaN,NaN,0.500407775797237,NaN,NaN
063,OffUtilization,0.572180355978079,0.577313295633627,0.562028188179738,0.587354253673218,0.010824540578165,0.561355815399914,0.583004896556244,0.578241232305492,NaN,NaN,0.562672936975044,NaN,NaN
063,EveningUtilization,0.350243255393991,0.349819754136838,0.347307080931962,0.355949947404228,0.00344580745442557,0.346797447939566,0.353689062848417,0.35204277192116,NaN,NaN,0.347583925783568,NaN,NaN
063,MorningUtilization,0.139916201327923,0.144968841260272,0.127834686183123,0.147680272421275,0.00874681901716185,0.131169382310761,0.148663020345085,0.147614279754597,NaN,NaN,0.132487347962788,NaN,NaN
063,AvgPassTime,0.500419213331922,0.500419897778135,0.500413390032716,0.500425517639526,4.67000185128422E-06,0.500414543330071,0.500423883333774,0.50042170301892,NaN,NaN,0.500414938445212,NaN,NaN
064,OffUtilization,0.572172672394541,0.57153565499038,0.567410294318068,0.579907689618678,0.00439328744876933,0.567779384945772,0.57656595984331,0.572651213641092,NaN,NaN,0.570269028857216,NaN,NaN
064,EveningUtilization,0.349947185232948,0.350957874489712,0.344439884672132,0.355431904924999,0.00495129699020682,0.344995888242742,0.354898482223155,0.355333615146428,NaN,NaN,0.346260366175459,NaN,NaN
064,MorningUtilization,0.140689115612114,0.140607769385683,0.135810738785429,0.144877454064542,0.00377823334925227,0.136910882262862,0.144467348961366,0.144798892528565,NaN,NaN,0.138320649245243,NaN,NaN
064,AvgPassTime,0.500562978664943,0.500563093669569,0.500554026064097,0.500575300756233,7.70753069947036E-06,0.500555271134243,0.500570686195642,0.500565768471541,NaN,NaN,0.500557588233433,NaN,NaN
065,OffUtilization,0.576329081315265,0.580318376519364,0.565112892841925,0.583180042216616,0.00732361685550725,0.569005464459758,0.583652698170773,0.581877071897465,NaN,NaN,0.571438876671559,NaN,NaN
065,EveningUtilization,0.34756856536123,0.346812739288857,0.341792388850878,0.360054967992479,0.00685193810749827,0.340716627253732,0.354420503468728,0.348028466021409,NaN,NaN,0.343254222183034,NaN,NaN
065,MorningUtilization,0.143021006172504,0.142934582582584,0.140008129361508,0.146958618016703,0.00241833485119412,0.14060267132131,0.145439341023699,0.143748437769326,NaN,NaN,0.141923188097189,NaN,NaN
065,AvgPassTime,0.50055748862912,0.500557429748771,0.500544940910985,0.500566004488046,7.96064615325982E-06,0.500549527982967,0.500565449275273,0.50056474228133,NaN,NaN,0.500555783815103,NaN,NaN
066,OffUtilization,0.570397729435693,0.572242913745376,0.557757200035145,0.579766459332151,0.00834420055733321,0.56205352887836,0.578741929993027,0.576417103506952,NaN,NaN,0.565079822497173,NaN,NaN
066,EveningUtilization,0.347343155857122,0.347876204319603,0.344066709485141,0.350091404291663,0.0022416189388536,0.345101536918269,0.349584774795976,0.348872627262353,NaN,NaN,0.345977208220326,NaN,NaN
066,MorningUtilization,0.139762293932176,0.141566484573487,0.135439620254398,0.142627703663199,0.00282074711383187,0.136941546818344,0.142583041046008,0.141632703398408,NaN,NaN,0.138611294296788,NaN,NaN
066,AvgPassTime,0.500387601725015,0.50038888246683,0.500382661613581,0.500389988429923,3.01670704871773E-06,0.500384585017966,0.500390618432063,0.500389854860555,NaN,NaN,0.500385696475974,NaN,NaN
067,OffUtilization,0.574776888086948,0.575098852276205,0.544850281561986,0.603440697015217,0.0206747048672736,0.554102183219675,0.595451592954222,0.586582861088306,NaN,NaN,0.565862420191715,NaN,NaN
067,EveningUtilization,0.351033692463856,0.352500477174664,0.344849256289479,0.356229280521065,0.00451068460167684,0.346523007862179,0.355544377065533,0.354642134624152,NaN,NaN,0.34765266150023,NaN,NaN
067,MorningUtilization,0.136522780712653,0.137290895454891,0.129168559372012,0.143220322519896,0.00507024461847055,0.131452536094183,0.141593025331124,0.139632203175429,NaN,NaN,0.133842978832845,NaN,NaN
067,AvgPassTime,0.500373706304758,0.500374388109288,0.500366570960657,0.500380582368675,4.87598980949319E-06,0.500368830314948,0.500378582294567,0.500375981842352,NaN,NaN,0.500371894031029,NaN,NaN
068,OffUtilization,0.569302567654853,0.572986146276485,0.559537880194365,0.576132233805023,0.00724303259458608,0.562059535060267,0.576545600249439,0.575948727179327,NaN,NaN,0.56325737438398,NaN,NaN
068,EveningUtilization,0.349946079215408,0.350149924023257,0.343245685838982,0.361044556556508,0.00652269980939391,0.343423379406014,0.356468779024802,0.351147325059949,NaN,NaN,0.345214061899553,NaN,NaN
068,MorningUtilization,0.139729749275927,0.141264297072693,0.130706633747735,0.144146602681711,0.0048912621180288,0.134838487157898,0.144621011393956,0.141918174044137,NaN,NaN,0.139923465990666,NaN,NaN
