"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1706","Bernal Heights, San Francisco, CA","1302","Tasman Drive, Santa Clara","11/15/2016 - 12/15/2016, Every day, Daily Average",2707,2144,3416
"1706","Bernal Heights, San Francisco, CA","1304","2300 Lafayette Street, Santa Clara","11/15/2016 - 12/15/2016, Every day, Daily Average",2711,2195,3347
"1706","Bernal Heights, San Francisco, CA","1337","1100 Jamestown Drive, Sunnyvale West, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2597,2025,3330
"1706","Bernal Heights, San Francisco, CA","1339","700 San Juan Drive, San Miguel, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2638,2121,3279
"1706","Bernal Heights, San Francisco, CA","1357","1300 Holly Avenue, Los Altos","11/15/2016 - 12/15/2016, Every day, Daily Average",2561,1943,3375
"1706","Bernal Heights, San Francisco, CA","1359","3000 Waverley Street, Midtown, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2277,1991,2602
"1706","Bernal Heights, San Francisco, CA","1360","300 Waverley Street, Downtown North, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2439,1923,3093
"1706","Bernal Heights, San Francisco, CA","1361","26200 Catharine Court, Los Altos Hills","11/15/2016 - 12/15/2016, Every day, Daily Average",2588,2102,3185
"1706","Bernal Heights, San Francisco, CA","1363","Reservoir Road, Stanford","11/15/2016 - 12/15/2016, Every day, Daily Average",2568,2007,3284
"1706","Bernal Heights, San Francisco, CA","1437","200 Knowles Avenue, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",721,519,1000
"1706","Bernal Heights, San Francisco, CA","1438","300 87th Street, St. Francis, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",687,496,949
"1706","Bernal Heights, San Francisco, CA","1443","100 Serramonte Boulevard, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",804,592,1091
"1706","Bernal Heights, San Francisco, CA","1446","700 Larch Avenue, Paradise Valley, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",827,622,1099
"1706","Bernal Heights, San Francisco, CA","1447","200 9th Lane, Downtown, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",742,542,1014
"1706","Bernal Heights, San Francisco, CA","1448","300 Baden Avenue, Downtown, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",824,606,1119
"1706","Bernal Heights, San Francisco, CA","1449","500 Forbes Boulevard, The East Side, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",662,496,882
"1706","Bernal Heights, San Francisco, CA","1450","0 Brookhaven Court, Fairmont, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",907,647,1269
"1706","Bernal Heights, San Francisco, CA","1451","400 Loma Vista Terrace, Sharp Park, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",973,744,1272
"1706","Bernal Heights, San Francisco, CA","1452","200 Ramona Avenue, Vallemar, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1052,815,1357
"1706","Bernal Heights, San Francisco, CA","1453","2700 Campus Drive, Beresford Park, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1718,1303,2264
"1706","Bernal Heights, San Francisco, CA","1454","300 East 28th Avenue, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1356,1055,1742
"1706","Bernal Heights, San Francisco, CA","1455","1800 Helene Court, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1213,933,1575
"1706","Bernal Heights, San Francisco, CA","1457","1500 Donner Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",1084,825,1423
"1706","Bernal Heights, San Francisco, CA","1458","0 Colorados Drive, Millbrae","11/15/2016 - 12/15/2016, Every day, Daily Average",1219,938,1583
"1706","Bernal Heights, San Francisco, CA","1459","1400 Vancouver Avenue, Easton Addition, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",1219,995,1492
