"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"302","Bayview, San Francisco, CA","1649","1300 10th Avenue, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1678,1325,2124
"302","Bayview, San Francisco, CA","1674","200 Hyde Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1362,936,1980
"302","Bayview, San Francisco, CA","1682","700 Haight Street, Lower Haight, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1735,1347,2233
"302","Bayview, San Francisco, CA","1686","0 The Embarcadero, North Beach, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1593,1161,2184
"302","Bayview, San Francisco, CA","1687","1400 Powell Street, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1854,1344,2555
"302","Bayview, San Francisco, CA","1688","1100 Taylor Street, Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1698,1239,2325
"302","Bayview, San Francisco, CA","1689","200 Sutter Street, Financial District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1578,1128,2206
"302","Bayview, San Francisco, CA","1690","900 Pine Street, Lower Nob Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1719,1265,2334
"302","Bayview, San Francisco, CA","1691","200 O'Farrell Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1472,1060,2042
"302","Bayview, San Francisco, CA","1692","800 Mission Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1232,877,1729
"302","Bayview, San Francisco, CA","1694","700 Folsom Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1216,877,1685
"302","Bayview, San Francisco, CA","1695","5th Street, Treasure Island, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1275,853,1905
"302","Bayview, San Francisco, CA","1696","4700 18th Street, Eureka Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1586,1240,2027
"302","Bayview, San Francisco, CA","1697","400 Burnett Avenue, Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1458,1168,1819
"302","Bayview, San Francisco, CA","1698","3500 20th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1126,878,1442
"302","Bayview, San Francisco, CA","1699","900 Sanchez Street, Dolores Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1237,927,1649
"302","Bayview, San Francisco, CA","1700","3900 25th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1136,852,1513
"302","Bayview, San Francisco, CA","1701","600 28th Street, Noe Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1298,1039,1621
"302","Bayview, San Francisco, CA","1702","100 Randall Street, Glen Park, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",984,772,1253
"302","Bayview, San Francisco, CA","1703","2600 21st Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",719,512,1008
"302","Bayview, San Francisco, CA","1704","2900 24th Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",719,528,977
"302","Bayview, San Francisco, CA","1705","0 Conkling Street, Silver Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",400,224,711
"302","Bayview, San Francisco, CA","1706","700 Bernal Heights Boulevard, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",751,553,1019
"302","Bayview, San Francisco, CA","1707","100 Appleton Avenue, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",891,653,1215
"302","Bayview, San Francisco, CA","1710","100 Morningside Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1619,1316,1990
"302","Bayview, San Francisco, CA","1718","300 Arballo Drive, Lakeshore, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1526,1167,1994
"302","Bayview, San Francisco, CA","1729","1500 Adrian Road, Ingold - Milldale, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",1192,974,1458
"302","Bayview, San Francisco, CA","1730","0 Park Lane, Brisbane","11/15/2016 - 12/15/2016, Every day, Daily Average",679,516,893
"302","Bayview, San Francisco, CA","1739","0 Reiner Street, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",1189,879,1606
"302","Bayview, San Francisco, CA","1740","800 Campus Drive, Serramonte, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",1137,865,1494
"302","Bayview, San Francisco, CA","1743","600 San Bruno Avenue East, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",1018,805,1285
"302","Bayview, San Francisco, CA","1747","1700 Coyote Point Drive, Shoreview, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1371,1101,1706
"302","Bayview, San Francisco, CA","1755","3000 Los Prados Street, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1752,1369,2240
"302","Bayview, San Francisco, CA","1768","800 Balboa Street, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1999,1497,2668
"302","Bayview, San Francisco, CA","1771","0 Lopez Avenue, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1600,1287,1988
"302","Bayview, San Francisco, CA","1772","0 Rockaway Avenue, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1429,1142,1787
"302","Bayview, San Francisco, CA","1773","0 Majestic Avenue, Ingleside, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",917,671,1253
"302","Bayview, San Francisco, CA","1774","200 Byxbee Street, Oceanview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1469,1114,1937
"302","Bayview, San Francisco, CA","1775","100 Farallones Street, Oceanview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1016,738,1397
