"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","1209","600 Woodside Drive, Woodside Hills, Woodside","11/15/2016 - 12/15/2016, Every day, Daily Average",2841,2320,3478
"1292","Presidio of San Francisco, San Francisco, CA","1210","Cypress Ridge Road, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2525,2028,3143
"1292","Presidio of San Francisco, San Francisco, CA","1211","700 Coleman Avenue, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",3322,2596,4250
"1292","Presidio of San Francisco, San Francisco, CA","1223","Redding Road, Sonoma","11/15/2016 - 12/15/2016, Every day, Daily Average",2705,2018,3624
"1292","Presidio of San Francisco, San Francisco, CA","1224","200 Ely Road North, Petaluma","11/15/2016 - 12/15/2016, Every day, Daily Average",2502,1953,3205
"1292","Presidio of San Francisco, San Francisco, CA","1225","0 Payran Street, Petaluma","11/15/2016 - 12/15/2016, Every day, Daily Average",2773,2109,3645
"1292","Presidio of San Francisco, San Francisco, CA","1244","800 Jackson Street, Chinatown, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1123,835,1508
"1292","Presidio of San Francisco, San Francisco, CA","1245","500 Geary Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1260,972,1633
"1292","Presidio of San Francisco, San Francisco, CA","1246","300 McAllister Street, Civic Center, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1219,934,1589
"1292","Presidio of San Francisco, San Francisco, CA","1247","100 Magnolia Street, Marina District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",428,296,618
"1292","Presidio of San Francisco, San Francisco, CA","1257","2400 Octavia Street, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",689,470,1009
"1292","Presidio of San Francisco, San Francisco, CA","1258","2600 Broadway, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",397,210,747
"1292","Presidio of San Francisco, San Francisco, CA","1259","2100 Divisadero Street, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",469,283,774
