"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1277","300 Hayes Street, Civic Center, San Francisco","286","1000 10th Street, West Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1158,797,1681
"1277","300 Hayes Street, Civic Center, San Francisco","288","14700 Wiley Street, Washington Manor - Bonaire, San Leandro","11/15/2016 - 12/15/2016, Every day, Daily Average",1759,1348,2294
"1277","300 Hayes Street, Civic Center, San Francisco","299","Chinatown / North Beach Campus, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",706,505,985
"1277","300 Hayes Street, Civic Center, San Francisco","302","0 Bass Court, Bayview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1126,789,1605
"1277","300 Hayes Street, Civic Center, San Francisco","303","Bay Trail, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2869,2235,3681
"1277","300 Hayes Street, Civic Center, San Francisco","304","500 Zook Road, Mountain View","11/15/2016 - 12/15/2016, Every day, Daily Average",2754,2163,3505
"1277","300 Hayes Street, Civic Center, San Francisco","306","200 Silverlake Drive, Lakewood, Sunnyvale","11/15/2016 - 12/15/2016, Every day, Daily Average",2817,2253,3521
"1277","300 Hayes Street, Civic Center, San Francisco","311","200 Northgate Avenue, Westlake, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",1045,721,1514
"1277","300 Hayes Street, Civic Center, San Francisco","314","200 Alta Mesa Drive, Serra Highlands, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1427,1051,1936
"1277","300 Hayes Street, Civic Center, San Francisco","315","900 Veterans Boulevard, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",1960,1538,2497
"1277","300 Hayes Street, Civic Center, San Francisco","321","Nimitz Freeway, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1260,872,1820
"1277","300 Hayes Street, Civic Center, San Francisco","322","300 Warwick Avenue, Adams Point, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1264,899,1776
"1277","300 Hayes Street, Civic Center, San Francisco","323","900 Embarcadero West, West Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1206,827,1757
"1277","300 Hayes Street, Civic Center, San Francisco","328","5000 Franklin Drive, Pleasanton","11/15/2016 - 12/15/2016, Every day, Daily Average",2653,2192,3209
"1277","300 Hayes Street, Civic Center, San Francisco","333","15900 Via Paro, San Lorenzo","11/15/2016 - 12/15/2016, Every day, Daily Average",1868,1482,2354
"1277","300 Hayes Street, Civic Center, San Francisco","338","100 Hinman Road, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2000,1562,2560
"1277","300 Hayes Street, Civic Center, San Francisco","345","400 Moffett Boulevard, Mountain View","11/15/2016 - 12/15/2016, Every day, Daily Average",2644,2098,3330
"1277","300 Hayes Street, Civic Center, San Francisco","347","900 Sycamore Drive, Midtown, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2427,1947,3025
"1277","300 Hayes Street, Civic Center, San Francisco","380","2800 Moorpark Avenue, West San Jose, San Jose","11/15/2016 - 12/15/2016, Every day, Daily Average",3516,2912,4244
"1277","300 Hayes Street, Civic Center, San Francisco","385","0 Valley View Road, Orinda","11/15/2016 - 12/15/2016, Every day, Daily Average",1639,1229,2184
"1277","300 Hayes Street, Civic Center, San Francisco","386","0 Sable Pointe, Alameda","11/15/2016 - 12/15/2016, Every day, Daily Average",2476,1776,3451
"1277","300 Hayes Street, Civic Center, San Francisco","387","2100 Manchester Road, San Leandro","11/15/2016 - 12/15/2016, Every day, Daily Average",2006,1553,2589
"1277","300 Hayes Street, Civic Center, San Francisco","388","1700 Doolittle Drive, Davis Tract, San Leandro","11/15/2016 - 12/15/2016, Every day, Daily Average",1684,1231,2302
"1277","300 Hayes Street, Civic Center, San Francisco","389","1000 Burkhart Avenue, Washington Manor - Bonaire, San Leandro","11/15/2016 - 12/15/2016, Every day, Daily Average",1884,1457,2435
"1277","300 Hayes Street, Civic Center, San Francisco","392","27900 Ormond Avenue, Tennyson - Alquire, Hayward","11/15/2016 - 12/15/2016, Every day, Daily Average",2222,1777,2777
"1277","300 Hayes Street, Civic Center, San Francisco","394","3600 Page Street, Friendly Acres, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2098,1662,2647
"1277","300 Hayes Street, Civic Center, San Francisco","395","300 Sequoia Avenue, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2408,1911,3033
"1277","300 Hayes Street, Civic Center, San Francisco","403","800 Pine Lane, San Rafael","11/15/2016 - 12/15/2016, Every day, Daily Average",1865,1551,2241
"1277","300 Hayes Street, Civic Center, San Francisco","408","1800 Hillside Boulevard, Colma","11/15/2016 - 12/15/2016, Every day, Daily Average",1347,997,1818
"1277","300 Hayes Street, Civic Center, San Francisco","409","200 Nelson Avenue, Edgemar - Pacific Manor, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1254,959,1638
"1277","300 Hayes Street, Civic Center, San Francisco","410","Baquiano Trail, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1676,1411,1990
"1277","300 Hayes Street, Civic Center, San Francisco","416","2700 Contra Costa Canal Trail, Walnut Creek","11/15/2016 - 12/15/2016, Every day, Daily Average",2056,1587,2662
"1277","300 Hayes Street, Civic Center, San Francisco","417","4400 Bell Avenue, Eastshore, Richmond","11/15/2016 - 12/15/2016, Every day, Daily Average",1455,1025,2064
"1277","300 Hayes Street, Civic Center, San Francisco","422","1200 Paru Street, West Alameda, Alameda","11/15/2016 - 12/15/2016, Every day, Daily Average",1991,1404,2821
"1277","300 Hayes Street, Civic Center, San Francisco","423","200 Locust Avenue, San Rafael","11/15/2016 - 12/15/2016, Every day, Daily Average",1689,1381,2065
"1277","300 Hayes Street, Civic Center, San Francisco","431","Seaborg Road, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1923,1432,2581
"1277","300 Hayes Street, Civic Center, San Francisco","433","600 Vanessa Drive, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",1651,1240,2197
"1277","300 Hayes Street, Civic Center, San Francisco","434","1300 Franklin Street, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",234,142,383
"1277","300 Hayes Street, Civic Center, San Francisco","443","New Corona Heights Trail, The Castro, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",554,387,792
