"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1648","800 Cole St, San Francisco, CA","1046","300 Grand Avenue, Adams Point, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2087,1501,2901
"1648","800 Cole St, San Francisco, CA","1049","6100 Harwood Avenue, Rockridge, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2416,1798,3244
"1648","800 Cole St, San Francisco, CA","1053","500 Haddon Road, Cleveland Heights, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2106,1526,2905
"1648","800 Cole St, San Francisco, CA","1057","6300 Brookside Avenue, Upper Rockridge, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2060,1585,2676
"1648","800 Cole St, San Francisco, CA","1060","3600 East 8th Street, South Kennedy Tract, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2198,1623,2975
"1648","800 Cole St, San Francisco, CA","1063","800 54th Avenue, Coliseum Industrial, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2297,1677,3144
"1648","800 Cole St, San Francisco, CA","1066","7200 Doolittle Drive, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2510,1885,3341
"1648","800 Cole St, San Francisco, CA","1068","1600 Poplar Street, West Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1979,1452,2696
"1648","800 Cole St, San Francisco, CA","1080","Pier 2, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",1860,1399,2471
"1648","800 Cole St, San Francisco, CA","1115","Saint Vincents Drive, San Rafael","11/15/2016 - 12/15/2016, Every day, Daily Average",2413,1864,3122
"1648","800 Cole St, San Francisco, CA","1119","0 Locust Avenue, Larkspur","11/15/2016 - 12/15/2016, Every day, Daily Average",1846,1423,2394
"1648","800 Cole St, San Francisco, CA","1120","0 Spindrift Passage, Corte Madera","11/15/2016 - 12/15/2016, Every day, Daily Average",1683,1305,2170
"1648","800 Cole St, San Francisco, CA","1121","300 Ridgewood Avenue, Mill Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",1466,1121,1915
"1648","800 Cole St, San Francisco, CA","1209","600 Woodside Drive, Woodside Hills, Woodside","11/15/2016 - 12/15/2016, Every day, Daily Average",2480,2006,3064
"1648","800 Cole St, San Francisco, CA","1210","Cypress Ridge Road, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2140,1716,2667
"1648","800 Cole St, San Francisco, CA","1244","800 Jackson Street, Chinatown, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1698,1325,2175
"1648","800 Cole St, San Francisco, CA","1245","500 Geary Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1382,1066,1790
"1648","800 Cole St, San Francisco, CA","1246","300 McAllister Street, Civic Center, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1072,808,1421
"1648","800 Cole St, San Francisco, CA","1247","100 Magnolia Street, Marina District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1320,1050,1658
"1648","800 Cole St, San Francisco, CA","1257","2400 Octavia Street, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1158,911,1471
